field_id,repeat,condition,metric,model_group,medicine,comparison_field,medicine_minus_other
21,5,observed_eligible_composition,cka_debiased,without_biomedical,0.5618660353571742,0.7720206883481893,-0.2101546529910151
21,5,observed_eligible_composition,cka_debiased,one_biomedical,0.49964303375395186,0.7594311277901666,-0.2597880940362148
21,5,observed_eligible_composition,cka_debiased,both_biomedical,0.8317674513889334,0.9072197094693366,-0.07545225808040323
21,5,observed_eligible_composition,neighbors_k10,all,0.25841796874999995,0.2740169270833333,-0.015598958333333357
21,5,observed_eligible_composition,neighbors_k10,without_biomedical,0.2629411969866072,0.27634277343749997,-0.013401576450892794
21,5,observed_eligible_composition,neighbors_k10,one_biomedical,0.2353515625,0.256536865234375,-0.021185302734375022
21,5,observed_eligible_composition,neighbors_k10,both_biomedical,0.500830078125,0.48857421875,0.012255859375000011
21,5,observed_eligible_composition,neighbors_k25,all,0.2911358506944444,0.3319704861111111,-0.040834635416666654
21,5,observed_eligible_composition,neighbors_k25,without_biomedical,0.29521623883928566,0.3334144810267857,-0.038198242187500064
21,5,observed_eligible_composition,neighbors_k25,one_biomedical,0.268494873046875,0.31593994140625004,-0.04744506835937501
21,5,observed_eligible_composition,neighbors_k25,both_biomedical,0.539140625,0.54802734375,-0.008886718749999911
21,5,observed_eligible_composition,neighbors_k50,all,0.3210230034722221,0.38935091145833334,-0.06832790798611121
21,5,observed_eligible_composition,neighbors_k50,without_biomedical,0.32492327008928573,0.39101039341517846,-0.06608712332589273
21,5,observed_eligible_composition,neighbors_k50,one_biomedical,0.2987200927734375,0.37344055175781254,-0.07472045898437507
21,5,observed_eligible_composition,neighbors_k50,both_biomedical,0.568662109375,0.597451171875,-0.028789062500000018
21,5,observed_eligible_composition,rsa_spearman,all,0.45720482059017875,0.6927640386022769,-0.23555921801209811
21,5,observed_eligible_composition,rsa_spearman,without_biomedical,0.45434791568190536,0.6978246004719189,-0.2434766847900135
21,5,observed_eligible_composition,rsa_spearman,one_biomedical,0.43767583685150246,0.6714253754960319,-0.2337495386445294
21,5,observed_eligible_composition,rsa_spearman,both_biomedical,0.8496618978406542,0.8924869159522173,-0.04282501811156314
21,6,equal_subfield_composition,cka_debiased,all,0.542729828370163,0.7751800083563329,-0.2324501799861699
21,6,equal_subfield_composition,cka_debiased,without_biomedical,0.5605463954110198,0.7770707056992724,-0.21652431028825259
21,6,equal_subfield_composition,cka_debiased,one_biomedical,0.49359976974407727,0.7635792228847561,-0.26997945314067884
21,6,equal_subfield_composition,cka_debiased,both_biomedical,0.8299468892435475,0.9078530502992511,-0.07790616105570358
21,6,equal_subfield_composition,neighbors_k10,all,0.2615006510416667,0.27529622395833336,-0.013795572916666665
21,6,equal_subfield_composition,neighbors_k10,without_biomedical,0.2693464006696428,0.27708391462053567,-0.007737513950892838
21,6,equal_subfield_composition,neighbors_k10,one_biomedical,0.2331634521484375,0.2585205078125,-0.025357055664062517
21,6,equal_subfield_composition,neighbors_k10,both_biomedical,0.49521484375,0.49365234375,0.0015625000000000222
21,6,equal_subfield_composition,neighbors_k25,all,0.2943645833333334,0.33301432291666666,-0.03864973958333329
21,6,equal_subfield_composition,neighbors_k25,without_biomedical,0.30171107700892863,0.33414062499999997,-0.03242954799107134
21,6,equal_subfield_composition,neighbors_k25,one_biomedical,0.26627929687499996,0.31735839843749997,-0.05107910156250001
