field_id,condition,metric,model_group,n,mean,median,min,max,p025,p975
12,observed_eligible_composition,neighbors_k25,without_biomedical,10,0.2544557059151785,0.2540380859375,0.2516162109375,0.2575334821428571,0.2517218366350446,0.2574349190848214
12,observed_eligible_composition,neighbors_k25,one_biomedical,10,0.2462740478515625,0.24687377929687498,0.2410546875,0.25018432617187497,0.2416097717285156,0.24994976806640623
12,observed_eligible_composition,neighbors_k25,both_biomedical,10,0.4996621093749999,0.49947265625,0.4916015625,0.50794921875,0.49173339843749997,0.5079184570312499
12,observed_eligible_composition,neighbors_k50,all,10,0.2961399305555556,0.29618467881944444,0.29371137152777776,0.29954188368055557,0.2937335394965278,0.29924447157118056
12,observed_eligible_composition,neighbors_k50,without_biomedical,10,0.2923666643415178,0.2916793387276786,0.29042236328125,0.2953703962053571,0.2904398629324777,0.2952180001395089
12,observed_eligible_composition,neighbors_k50,one_biomedical,10,0.2869938354492187,0.28644317626953125,0.2837188720703125,0.29105407714843745,0.2838206329345703,0.2908372344970703
12,observed_eligible_composition,neighbors_k50,both_biomedical,10,0.54812890625,0.548349609375,0.540703125,0.5553125,0.5409492187499999,0.55474560546875
12,observed_eligible_composition,rsa_spearman,all,10,0.5351691117566431,0.5325098433774746,0.5261140060198516,0.5489240056949106,0.5269341361433294,0.5486377232425098
12,observed_eligible_composition,rsa_spearman,without_biomedical,10,0.5289933432184584,0.5263130788503363,0.5202065515173375,0.541969123075066,0.5208359426008726,0.5414745537448952
12,observed_eligible_composition,rsa_spearman,one_biomedical,10,0.5241879246483512,0.5208830889238327,0.5141977505872446,0.5405655642130391,0.5147793828272651,0.5403630496289259
12,observed_eligible_composition,rsa_spearman,both_biomedical,10,0.8837896245584729,0.8834372336720911,0.877709697686775,0.8917968198529961,0.878604297715111,0.8906705486305538
13,equal_subfield_composition,cka_debiased,all,10,0.6215806814356675,0.622498229734034,0.6137379897000608,0.6267693970052607,0.6147337426151085,0.6264053995590525
13,equal_subfield_composition,cka_debiased,without_biomedical,10,0.6248448095880907,0.6251618990617838,0.6184458676426466,0.6301131579263958,0.6192938959110151,0.6295177162289582
13,equal_subfield_composition,cka_debiased,one_biomedical,10,0.6011314582838371,0.6028718615370653,0.590712430825268,0.6066321770035372,0.5916222163803697,0.6066147228618505
13,equal_subfield_composition,cka_debiased,both_biomedical,10,0.8573726635971074,0.8576894494260714,0.8503263493043449,0.8640292642913211,0.8509900964359095,0.8636388946177388
